Date,SPY,EFA,EEM,TLT
20050817,84.5375,31.5231,17.5319,50.4475
20050818,84.5306,31.1838,17.2094,50.8214
20050819,84.7243,31.3365,17.1422,50.8159
20050822,84.7243,31.6814,17.3549,50.7617
20050823,84.5652,31.5457,17.1914,50.9947
20050824,83.8112,31.2121,16.9674,51.0435
20050825,84.1156,31.3308,17.1578,51.2061
20050826,83.5414,31.229,17.1354,51.1898
20050829,84.1847,31.2121,17.3236,51.2548
20050830,83.742,31.1216,17.1422,51.58
20050831,84.8004,31.6814,17.4983,52.0134
20050901,84.7382,32.0602,17.7402,51.7002
20050902,84.586,32.1733,17.897,51.7437
20050906,85.5752,32.5691,18.121,51.3794
20050907,85.7205,32.4787,18.1434,50.8955
20050908,85.4369,32.2299,18.1143,50.9499
20050909,86.1979,32.6539,18.3808,51.113
20050912,86.0249,32.3995,18.354,50.7595
20050913,85.5476,32.179,18.1479,51.026
20050914,85.2363,32.2016,18.0829,50.8302
20050915,85.1948,32.2242,18.1882,50.4115
20050916,85.8006,32.5861,18.4682,50.0798
20050919,85.5157,32.3712,18.4413,50.1886
20050920,84.7932,32.2525,18.4906,50.3191
20050921,84.0012,32.2864,18.6653,50.7867
20050922,84.2999,32.2525,18.4794,50.7378
20050923,84.3694,32.1168,18.4637,50.3572
20050926,84.4667,32.4674,18.6272,50.1288
20050927,84.4458,32.343,18.504,50.1995
20050928,84.5292,32.6766,18.7146,50.5366
20050929,85.217,33.0667,19.0438,50.3082
20050930,85.481,32.8518,19.0125,50.1343
20051003,85.1753,32.7388,19.1334,49.7423
20051004,84.2166,32.5239,18.9543,49.906
20051005,83.1119,32.2412,18.3786,50.1244
20051006,82.8132,32.0885,17.7357,49.9333
20051007,83.098,32.2016,18.1748,50.1353
20051010,82.3963,32.0433,18.1143,50.1026
20051011,82.2782,32.0829,18.1927,49.9989
20051012,81.6321,31.868,17.6349,49.513
20051013,81.5835,31.8001,17.5252,49.3329
20051014,82.445,32.0998,17.458,49.2564
20051017,82.7507,31.7775,17.6506,49.2455
20051018,81.8545,31.41,17.2026,49.3001
20051019,83.2162,31.6644,17.5386,49.3219
20051020,81.7502,30.9407,16.833,49.453
20051021,82.0698,31.0764,17.281,49.9115
20051024,83.3412,31.5626,17.7469,49.5239
20051025,83.1745,31.5966,17.3975,49.0981
20051026,82.9313,31.54,17.4602,48.7378
20051027,82.049,31.4778,17.0458,48.9125
20051028,83.23,31.7493,17.4938,48.9179
20051031,83.4593,31.8058,17.8074,49.0107
20051101,83.7094,32.0772,18.121,48.9543
20051102,84.5848,32.5182,18.401,48.724
20051103,84.946,32.5013,18.4212,48.395
20051104,84.8349,32.2016,18.3831,48.3183
20051107,84.9182,32.3882,18.3965,48.4827
20051108,84.9182,32.309,18.224,48.9543
20051109,85.0294,32.2864,18.4973,48.4499
20051110,85.6894,32.2468,18.5264,49.042
20051111,85.9812,32.4165,18.5667,49.0695
20051114,85.9326,32.2242,18.5175,48.7021
20051115,85.6199,32.0489,18.4122,49.0201
20051116,85.7936,31.9924,18.569,49.5355
20051117,86.5926,32.5409,18.8423,49.6562
20051118,86.933,32.767,18.8938,49.4258
20051121,87.3707,32.8123,18.905,49.5739
20051122,87.7458,32.9197,18.896,49.6397
20051123,88.253,33.078,19.0954,49.4478
20051125,88.3225,32.7614,19.0819,49.6287
20051128,87.6972,32.8462,18.961,49.8755
20051129,87.6,32.7953,18.793,49.4039
20051130,87.1275,32.5409,18.8378,49.3491
20051201,88.0168,33.1515,19.3306,49.272
20051202,88.128,33.2759,19.3082,49.2885
20051205,87.9404,33.4229,19.465,49.0682
20051206,88.1071,33.5247,19.6441,49.5694
20051207,87.593,33.3042,19.4582,49.3821
20051208,87.5374,33.2985,19.3126,49.7015
20051209,87.7667,33.6321,19.5098,49.3106
20051212,87.8501,34.0562,19.6218,49.2169
20051213,88.4476,34.2202,19.8793,49.3986
20051214,88.7949,34.2032,19.7472,49.9053
20051215,88.5379,33.8866,19.6665,49.7842
20051216,88.2529,34.1523,19.5994,49.9493
20051219,87.7989,34.0902,19.5546,49.9989
20051220,87.8827,34.0958,19.7225,49.9383
20051221,88.0224,34.2598,20.0429,49.8502
20051222,88.4834,34.4577,20.0473,50.2467
20051223,88.5323,34.4404,20.1669,50.5551
20051227,87.6313,34.1236,19.9427,50.9682
20051228,87.8269,34.3713,19.9971,50.8261
20051229,87.4357,34.3828,19.9993,50.9367
20051230,86.9608,34.2273,19.988,50.8205
20060103,88.4904,35.3734,20.7354,50.7542
20060104,88.9094,35.6671,20.9234,50.8758
20060105,88.9653,35.4886,21.0299,50.815
20060106,89.7056,35.9666,21.4693,50.721
20060109,89.9361,35.9839,21.6799,50.7542
20060110,90.0269,35.6614,21.4194,50.345
20060111,90.3133,35.9666,21.6708,50.262
20060112,89.957,35.6729,21.3696,50.5993
20060113,89.8733,35.8111,21.3922,50.8924
20060117,89.6288,35.3619,21.0185,51.1192
20060118,89.2726,34.8839,21.0072,51.1026
20060119,89.6149,35.2813,21.6867,50.9533
20060120,87.9806,34.7457,21.0412,51.086
20060123,88.2948,35.2294,21.6527,51.0694
20060124,88.3856,35.408,21.9925,50.8205
20060125,88.4624,35.5289,22.0038,50.2675
20060126,88.9513,35.9493,22.5247,50.0519
20060127,89.7755,36.1394,22.7829,50.0519
20060130,89.7056,36.1682,22.6765,50.0021
20060131,89.0491,36.2027,22.826,50.1403
20060201,89.6707,36.3122,22.8146,49.9688
20060202,88.63,35.9033,22.228,50.0632
20060203,88.19,35.8111,21.9245,50.4183
20060206,88.4205,35.7593,22.4454,50.5183
20060207,87.6383,35.4944,21.8566,50.2797
20060208,88.4345,35.6211,21.9245,50.1631
20060209,88.2878,35.6902,21.9811,50.3906
20060210,88.4484,35.6095,21.9472,50.1131
20060213,88.2878,35.3619,21.4058,50.1187
20060214,89.2237,35.7535,21.9472,49.9411
20060215,89.538,35.431,21.8339,50.0632
20060216,90.2085,35.7708,22.4001,50.0743
20060217,89.964,35.6671,22.3707,50.4739
20060221,89.7405,35.6729,22.1736,50.3906
20060222,90.2853,35.9436,22.2937,50.7347
20060223,90.1526,36.0357,22.2869,50.607
20060224,90.3831,36.1567,22.3299,50.5294
20060227,90.418,36.2834,22.5338,50.4461
20060228,89.559,35.9493,21.9472,50.6958
20060301,90.3552,36.3179,22.5542,50.3896
20060302,90.3481,36.2488,22.5723,50.0387
20060303,89.9291,36.0991,22.1963,49.7491
20060306,89.517,35.9608,21.8566,49.3147
20060307,89.3773,35.5231,21.0865,49.3481
20060308,89.5659,35.6441,21.2111,49.3314
20060309,88.9653,35.6038,20.9959,49.3481
20060310,89.8104,36.1451,21.4375,49.1643
20060313,89.978,36.4446,21.4149,49.1254
20060314,90.9208,36.8305,22.0831,49.454
20060315,91.326,36.963,22.339,49.1866
20060316,91.5145,37.0839,22.1397,49.6321
20060317,91.591,37.2624,22.2959,49.4818
20060320,91.4437,37.3373,22.4228,49.5598
20060321,90.8687,36.9514,21.9698,49.3036
20060322,91.4227,37.297,22.2122,49.4094
20060323,91.2333,36.8478,22.006,49.2535
20060324,91.3034,37.1415,22.1963,49.6154
20060327,91.1702,37.0781,22.3322,49.4317
20060328,90.6093,36.7211,21.9245,48.9694
20060329,91.1773,37.2048,22.3435,48.7355
20060330,91.016,37.6541,22.4568,48.3958
20060331,91.037,37.3891,22.4228,48.3791
20060403,90.9669,37.7981,23.057,48.3948
20060404,91.5489,38.0975,23.1929,48.3444
20060405,91.8644,38.2242,23.4307,48.4115
20060406,91.7663,38.2588,23.3106,48.0426
20060407,90.8337,37.8211,22.955,47.573
20060410,90.9739,37.8902,22.8758,47.6624
20060411,90.2026,37.6368,22.681,47.8301
20060412,90.3709,37.4525,22.8124,47.5394
20060413,90.2517,37.5504,22.9211,47.204
20060417,90.2166,37.7232,23.1929,47.3773
20060418,91.6471,38.4949,23.9629,47.4611
20060419,91.8224,38.7599,24.1102,47.1705
20060420,91.9486,38.5871,24.0241,47.1314
20060421,91.9626,38.8462,24.2121,47.4053
20060424,91.7943,38.8866,23.895,47.5954
20060425,91.4157,38.8635,23.5666,47.0308
20060426,91.4367,39.1054,24.0309,46.9524
20060427,91.8784,39.1745,23.6526,47.014
20060428,92.187,39.1803,23.8837,47.0475
20060501,91.4367,39.163,23.8769,46.6939
20060502,92.1239,39.762,24.2982,46.8174
20060503,91.7803,39.5258,24.3253,46.7164
20060504,92.1099,39.8311,24.5631,46.6378
20060505,92.9233,40.4416,24.9595,46.9184
20060508,92.8111,40.407,25.1407,46.9465
20060509,92.9934,40.6489,25.1634,46.9184
20060510,92.9443,40.5222,24.8916,47.0026
20060511,91.8224,40.1133,24.2574,46.7725
20060512,90.6233,39.5949,23.6232,46.3853
20060515,90.8056,39.2552,23.057,46.5704
20060516,90.6724,39.1976,23.1725,46.9184
20060517,88.9474,37.9478,22.3775,46.6266
20060518,88.4987,37.8326,21.9472,47.2607
20060519,89.1228,38.0227,22.4205,47.3842
20060522,88.4425,37.1876,21.3651,47.4853
20060523,87.7694,37.1991,21.1318,47.4571
20060524,88.4706,37.1761,20.9846,47.4796
20060525,89.5645,37.6771,21.8769,47.2944
20060526,90.0203,37.9824,21.8113,47.2607
20060530,88.4215,37.4064,20.8713,47.2383
20060531,89.4102,37.6829,21.2224,46.9577
20060601,90.2657,37.9248,21.6572,47.1673
20060602,90.455,38.2934,21.8792,47.7758
20060605,89.1368,37.464,20.9506,47.7138
20060606,88.9194,37.009,20.7966,47.9393
20060607,88.2533,36.5022,20.3391,47.9505
20060608,88.1761,35.6959,19.9767,48.0463
20060609,87.8956,35.6556,19.7162,48.2998
20060612,86.942,35.3504,18.9824,48.3393
20060613,85.9323,34.2446,18.5611,48.3731
20060614,86.5984,34.7399,19.0933,47.8885
20060615,88.4356,35.9378,20.2054,47.6124
20060616,87.7911,35.6499,20.0899,47.5054
20060619,87.1009,35.4713,19.3425,47.4378
20060620,87.3967,35.6844,19.5803,47.3589
20060621,88.0447,36.1451,20.2145,47.3702
20060622,87.6573,35.9551,19.8521,47.0997
20060623,87.6432,35.8514,19.8181,47.0039
20060626,88.0306,36.1336,19.8181,46.9137
20060627,87.27,35.4656,19.4444,47.1448
20060628,87.8615,35.8687,20.0537,46.8969
20060629,89.6364,37.1933,21.245,47.0546
20060630,89.6434,37.6598,21.2677,47.511
20060703,90.0097,37.8557,21.7388,47.4641
20060705,89.4955,37.1357,21.0638,47.0851
20060706,89.7561,37.5274,21.4942,47.3736
20060707,89.1716,37.3546,21.0865,47.679
20060710,89.3406,37.6656,21.2564,47.7243
20060711,89.735,37.7693,21.3583,47.877
20060712,88.7772,37.0609,20.8826,47.8883
20060713,87.3333,36.4101,20.0559,48.075
20060714,86.9953,36.0991,20.1579,48.1033
20060717,86.8685,35.5923,19.8408,48.1768
20060718,87.3122,35.5347,20.1171,47.7639
20060719,88.5236,36.4101,21.3583,48.2164
20060720,87.9179,36.2143,20.7445,48.3578
20060721,87.2981,36.2143,20.3413,48.2673
20060724,88.8898,36.8708,21.2564,48.239
20060725,89.2068,36.8593,21.313,48.0976
20060726,89.3265,37.1185,21.2224,48.2729
20060727,89.242,37.3488,21.5145,48.1994
20060728,90.1365,38.0975,21.9766,48.4766
20060731,90.0449,37.9651,21.766,48.5388
20060801,89.6012,37.7001,21.4149,48.5343
20060802,90.2069,38.1148,21.698,48.716
20060803,90.4463,38.0515,21.6754,48.7274
20060804,90.2914,38.0803,21.7207,49.0226
20060807,90.0801,37.8441,21.5848,49.0511
20060808,89.735,37.7117,21.5848,48.9432
20060809,89.4321,37.896,21.6663,48.7842
20060810,89.7068,37.9824,21.8883,48.7104
20060811,89.4533,37.6541,21.6233,48.5002
20060814,89.5237,37.7808,21.7093,48.415
20060815,90.5942,38.5986,22.2416,48.8239
20060816,91.3478,38.9499,22.459,49.1533
20060817,91.5803,38.8059,22.4907,49.1363
20060818,92.0451,38.9672,22.2778,49.2783
20060821,91.6507,38.8462,22.1623,49.4543
20060822,91.6436,38.7368,22.1555,49.4713
20060823,91.3901,38.5986,21.7546,49.494
20060824,91.3126,38.4892,21.6957,49.5849
20060825,91.4253,38.4604,21.7569,49.6587
20060828,91.862,38.6216,22.0038,49.7042
20060829,91.9676,38.9326,22.0785,49.7723
20060830,92.024,38.9326,22.1736,49.9029
20060831,92.0099,38.9326,22.1102,50.0222
20060901,92.5592,39.2206,22.3571,50.0393
20060905,92.7353,39.4279,22.4794,49.7257
20060906,91.9183,38.7656,21.8339,49.6573
20060907,91.4958,38.2991,21.5848,49.7542
20060908,91.7564,38.3106,21.7614,49.7941
20060911,91.8479,38.0803,21.2926,49.7485
20060912,92.7494,38.518,21.6572,49.9994
20060913,93.1227,38.4431,21.9811,50.0222
20060914,93.1297,38.4949,21.7999,49.9082
20060915,93.3483,38.4143,21.929,49.8682
20060918,93.4756,38.5756,22.1759,49.7884
20060919,93.2422,38.2185,21.8339,50.3472
20060920,93.7374,38.5928,22.2824,50.4214
20060921,93.2846,38.685,21.7388,50.8832
20060922,93.0017,38.4949,21.4625,51.1341
20060925,93.7161,38.6562,21.7116,51.4933
20060926,94.4943,38.7483,21.9675,51.2767
20060927,94.6075,38.996,21.9177,51.1284
20060928,94.5721,39.1054,22.0944,51.0429
20060929,94.4943,39.019,21.9177,50.9801
20061002,94.1406,39.1285,21.8815,51.1198
20061003,94.3387,39.163,21.5848,51.0511
20061004,95.4422,39.5374,22.1623,51.4232
20061005,95.6261,39.5834,22.4568,51.0626
20061006,95.5059,39.2321,22.4001,50.5302
20061009,95.5625,39.2609,22.3163,50.6676
20061010,95.6898,39.307,22.5179,50.2669
20061011,95.5766,39.2782,22.3979,50.118
20061012,96.4043,39.6986,22.9437,50.1466
20061013,96.6518,39.7677,23.0796,49.8947
20061016,96.8004,39.9175,23.143,50.118
20061017,96.4963,39.6698,22.8395,50.1581
20061018,96.6236,39.7677,23.0638,50.2611
20061019,96.7792,40.0672,23.1657,50.1695
20061020,96.8004,40.1939,23.057,50.118
20061023,97.2461,40.2285,23.0366,49.9177
20061024,97.5361,40.2342,23.168,49.9177
20061025,97.8686,40.5164,23.4375,50.3127
20061026,98.1728,40.8274,23.4941,50.639
20061027,97.5573,40.5452,23.1023,50.8737
20061030,97.4866,40.4588,23.023,51.0168
20061031,97.4724,40.4819,23.4647,51.4117
20061101,96.8146,40.4128,23.2291,51.6962
20061102,96.758,40.5625,23.3016,51.4836
20061103,96.5882,40.407,23.3741,50.8744
20061106,97.6776,41.006,23.929,51.0239
20061107,98.0525,41.052,23.827,51.2595
20061108,98.2647,41.0636,23.8882,51.4434
20061109,97.7483,40.8562,23.9697,51.4146
20061110,97.7908,41.0175,24.0037,51.6387
20061113,98.0313,40.7583,24.0853,51.6273
20061114,98.767,41.2075,24.4612,51.8284
20061115,99.05,41.196,24.5065,51.633
20061116,99.3046,41.1096,24.2596,51.3974
20061117,99.3329,40.9887,24.2325,51.6904
20061120,99.3895,40.6777,24.1373,51.7709
20061121,99.4886,40.8793,24.5224,51.8974
20061122,99.6866,41.2766,24.6945,51.9835
20061124,99.2834,41.0578,24.69,52.0755
20061127,97.9181,40.718,24.2234,52.2651
20061128,98.3425,41.0808,24.3638,52.3743
20061129,99.3683,41.5473,24.7579,52.2536
20061130,99.4107,41.7259,24.8689,52.5984
20061201,99.1914,41.6741,24.767,52.7322
20061204,99.9484,41.9447,25.2834,52.8246
20061205,100.3798,42.1809,25.7251,52.5765
20061206,100.295,42.0887,25.5484,52.4727
20061207,99.8564,42.2327,25.4578,52.4323
20061208,100.0403,42.129,25.3445,52.0516
20061211,100.3303,42.3018,25.3559,52.2766
20061212,100.2525,42.4746,25.0501,52.3861
20061213,100.3586,42.6358,25.186,51.9189
20061214,101.2429,42.8086,25.6163,51.7286
20061215,101.2521,42.6358,25.7296,51.7575
20061218,100.9747,42.5725,25.5507,51.7747
20061219,101.1668,42.7626,25.3899,51.7055
20061220,101.1099,42.6877,25.6708,51.6997
20061221,100.74,42.6659,25.6249,51.9593
20061222,100.1211,42.5659,25.7167,51.5613
20061226,100.7115,42.5483,25.9556,51.7171
20061227,101.373,43.0776,26.3255,51.3368
20061228,101.1597,43.107,26.2749,51.2211
20061229,100.74,43.0599,26.2267,51.1805
20070103,100.5621,43.2305,26.4495,51.5451
20070104,100.7755,43.107,26.0843,51.8577
20070105,99.9717,42.4601,25.3216,51.6319
20070108,100.4341,42.5189,25.5054,51.7246
20070109,100.3487,42.5601,24.9357,51.7246
20070110,100.683,42.2366,24.8783,51.493
20070111,101.1241,42.5071,25.193,51.1921
20070112,101.8923,42.9894,25.7052,50.9548
20070116,101.6931,42.9364,25.7971,51.0648
20070117,101.7359,42.96,25.6892,50.9085
20070118,101.3944,42.813,25.4181,51.0648
20070119,101.5936,43.3364,25.8752,50.9259
20070122,101.2806,43.1187,25.8454,51.0474
20070123,101.5793,43.501,26.4335,50.7118
20070124,102.3974,43.7833,26.6632,50.7059
20070125,101.1952,43.0717,25.8431,50.3413
20070126,101.1027,43.154,26.0016,50.3008
20070129,101.0459,43.2011,25.657,50.1909
20070130,101.5722,43.4951,26.0544,50.2487
20070131,102.2551,43.6598,26.2566,50.6712
20070201,102.8669,44.0244,26.5782,50.6102
20070202,103.0091,43.9362,26.4978,50.6741
20070205,103.0376,43.795,26.523,50.7439
20070206,103.0661,44.1361,26.7849,51.0228
20070207,103.2937,44.2596,26.6815,51.1739
20070208,103.1585,44.0832,26.5391,51.2145
20070209,102.3903,43.895,26.2221,50.924
20070212,102.0417,43.7245,26.0429,50.8078
20070213,102.9024,44.2832,26.4564,50.6973
20070214,103.5782,44.883,27.0261,51.1797
20070215,103.7133,44.9359,27.0422,51.3308
20070216,103.6636,44.9183,27.1042,51.5109
20070220,103.8841,44.983,27.1754,51.6271
20070221,103.8414,44.7536,27.2558,51.54
20070222,103.7632,44.9536,27.1869,51.2611
20070223,103.3577,45.0947,26.9917,51.6271
20070226,103.2652,45.1182,26.9802,51.97
20070227,99.2319,43.3011,24.7864,52.6267
20070228,100.2491,43.6069,25.4066,52.3884
20070301,99.9504,43.1599,25.0414,52.3552
20070302,98.6415,42.5777,24.8094,52.6177
20070305,97.7025,41.6956,24.173,52.7052
20070306,99.3742,42.9894,25.2343,52.5477
20070307,99.2746,43.0011,25.0804,52.7519
20070308,100.114,43.5069,25.7282,52.7052
20070309,100.1424,43.5774,25.7742,52.151
20070312,100.2918,43.8597,25.9005,52.3552
20070313,98.3427,42.813,25.147,52.6702
20070314,99.0754,42.8306,25.3538,52.431
20070315,99.2106,43.0247,25.5605,52.4252
20070316,98.9328,43.0776,25.3423,52.4135
20070319,100.1254,43.7421,25.8982,52.3027
20070320,100.6753,44.1126,26.0682,52.3319
20070321,102.3322,45.0536,26.8492,52.3552
20070322,102.2536,44.883,26.7344,51.941
20070323,102.4036,44.9889,26.8584,51.7952
20070326,102.2679,45.0065,26.8423,51.8594
20070327,102.0251,44.8066,26.7229,51.7719
20070328,101.2823,44.4126,26.2451,51.6669
20070329,101.3895,44.8007,26.7665,51.5968
20070330,101.4109,44.8713,26.7619,51.4977
20070402,101.5252,44.9889,26.9457,51.5832
20070403,102.6179,45.3653,27.3868,51.5187
20070404,102.7321,45.5535,27.5591,51.5714
20070405,103.0106,45.7181,27.5843,51.3782
20070409,103.1535,45.6828,27.7428,51.0386
20070410,103.2749,46.0239,27.8738,51.1908
20070411,102.8535,45.8004,27.6165,51.1558
20070412,103.3106,46.1063,28.0782,51.1674
20070413,103.7819,46.2592,28.216,51.0093
20070416,104.7675,46.7473,28.5514,51.2904
20070417,105.046,46.7531,28.3975,51.5773
20070418,105.1746,46.7355,28.1862,51.8349
20070419,105.146,46.5591,27.9588,51.7471
20070420,106.1387,47.0942,28.2919,51.6124
20070423,105.7387,46.6355,28.1793,51.7998
20070424,105.7816,46.6061,28.1747,51.993
20070425,106.7528,47.0413,28.5239,51.8115
20070426,106.8742,46.8237,28.4481,51.4368
20070427,106.7886,46.7237,28.3056,51.4251
20070430,105.903,46.5532,27.7589,51.9637
20070501,106.1744,46.5061,27.8692,52.0013
20070502,106.7957,46.859,28.4228,51.9719
20070503,107.3742,46.9237,28.6617,51.8544
20070504,107.7812,47.3648,28.6525,52.066
20070507,107.8027,47.4353,28.8386,52.207
20070508,107.6598,47.0472,28.4641,52.0895
20070509,107.9526,47.306,28.9236,51.8838
20070510,106.8242,46.3709,28.216,52.0072
20070511,107.7384,47.153,28.9328,51.825
20070514,107.5027,46.9766,28.6456,51.6899
20070515,107.5312,47.0589,28.6801,51.6722
20070516,108.2669,47.1295,29.0959,51.637
20070517,108.0526,46.8884,28.9902,51.4254
20070518,108.9953,47.2471,29.1395,51.0845
20070521,108.9382,47.0295,29.1923,51.2374
20070522,108.8525,47.0707,29.1969,50.973
20070523,108.8668,47.3118,29.151,50.826
20070524,107.8812,46.859,28.4504,50.8731
20070525,108.3311,47.1589,28.8868,50.7555
20070529,108.7239,47.2177,28.788,50.7496
20070530,109.6095,47.4177,29.0821,50.8554
20070531,109.4952,47.6529,29.1648,50.7614
20070601,110.038,47.9646,29.893,50.4947
20070604,110.0522,48.094,29.7597,50.7248
20070605,109.6167,47.847,29.6564,50.4062
20070606,108.4383,47.1589,28.9098,50.3826
20070607,106.4815,46.3532,28.4641,49.48
20070608,107.8669,46.859,28.9672,49.4387
20070611,108.0526,47.0178,29.2153,49.2971
20070612,106.8742,46.1827,28.7076,48.5832
20070613,108.474,46.7825,29.2819,49.1614
20070614,109.1667,47.1295,29.7414,49.0375
20070615,109.7878,47.5118,30.419,49.3738
20070618,109.6587,47.7764,30.4466,49.2735
20070619,109.9313,47.8235,30.481,49.7337
20070620,108.4036,47.2589,30.2215,49.3325
20070621,109.006,47.6882,30.5982,49.0966
20070622,107.9804,47.0295,30.1939,49.4151
20070625,107.464,47.0178,29.9642,49.6865
20070626,106.3594,46.7825,29.7023,49.6983
20070627,107.8728,47.1178,30.125,49.7455
20070628,107.8585,47.153,30.1319,49.7337
20070629,107.8943,47.5,30.2376,50.2469
20070702,108.8698,48.1881,30.8509,50.5111
20070703,109.2643,48.4174,31.0967,50.2031
20070705,109.1495,48.1763,31.2345,49.6405
20070706,109.7233,48.5233,31.7698,49.4392
20070709,109.8094,48.6409,32.0776,49.6168
20070710,108.2458,48.0469,31.4459,50.4578
20070711,109.0132,48.4998,31.7054,49.9366
20070712,110.7346,49.1761,32.4015,49.7649
20070713,111.0645,49.1408,32.8035,49.9011
20070716,111.0502,49.029,32.4819,50.3808
20070717,110.9928,48.8644,32.4566,50.2742
20070718,110.792,48.6938,32.0592,50.4637
20070719,111.2223,48.9702,32.3785,50.4519
20070720,110.0963,48.4645,32.1557,50.9079
20070723,110.4334,48.7585,33.086,50.825
20070724,108.5184,48.0234,31.9535,51.0145
20070725,108.7406,47.894,32.1373,51.1152
20070726,106.1658,46.3003,30.4994,51.5416
20070727,104.0786,45.6593,30.1043,51.6896
20070730,105.7068,46.4709,31.0898,51.5416
20070731,104.5161,46.4121,30.4535,51.9147
